team,match_rank_recent,date,tournament,neutral,side,opponent,home_team,away_team,home_score,away_score,team_scoreline,team_result,city,country
Sweden,10,2025-09-05,FIFA World Cup qualification,0,away,Slovenia,Slovenia,Sweden,2,2,2-2,D,Ljubljana,Slovenia
Sweden,11,2025-06-10,Friendly,0,home,Algeria,Sweden,Algeria,4,3,4-3,W,Solna,Sweden
Sweden,12,2025-06-06,Friendly,0,away,Hungary,Hungary,Sweden,0,2,2-0,W,Budapest,Hungary
Sweden,13,2025-03-25,Friendly,0,home,Northern Ireland,Sweden,Northern Ireland,5,1,5-1,W,Solna,Sweden
Sweden,14,2025-03-22,Friendly,0,away,Luxembourg,Luxembourg,Sweden,1,0,0-1,L,Luxembourg,Luxembourg
Sweden,15,2024-11-19,UEFA Nations League,0,home,Azerbaijan,Sweden,Azerbaijan,6,0,6-0,W,Solna,Sweden
Sweden,16,2024-11-16,UEFA Nations League,0,home,Slovakia,Sweden,Slovakia,2,1,2-1,W,Solna,Sweden
Sweden,17,2024-10-14,UEFA Nations League,0,away,Estonia,Estonia,Sweden,0,3,3-0,W,Tallinn,Estonia
Sweden,18,2024-10-11,UEFA Nations League,0,away,Slovakia,Slovakia,Sweden,2,2,2-2,D,Bratislava,Slovakia
Sweden,19,2024-09-08,UEFA Nations League,0,home,Estonia,Sweden,Estonia,3,0,3-0,W,Stockholm,Sweden
Sweden,20,2024-09-05,UEFA Nations League,0,away,Azerbaijan,Azerbaijan,Sweden,1,3,3-1,W,Baku,Azerbaijan
Sweden,21,2024-06-08,Friendly,0,home,Serbia,Sweden,Serbia,0,3,0-3,L,Stockholm,Sweden
Sweden,22,2024-06-05,Friendly,0,away,Denmark,Denmark,Sweden,2,1,1-2,L,Copenhagen,Denmark
Sweden,23,2024-03-25,Friendly,0,home,Albania,Sweden,Albania,1,0,1-0,W,Stockholm,Sweden
Sweden,24,2024-03-21,Friendly,0,away,Portugal,Portugal,Sweden,5,2,2-5,L,Guimarães,Portugal
Sweden,25,2024-01-12,Friendly,1,neutral,Estonia,Sweden,Estonia,2,1,2-1,W,Paphos,Cyprus
Sweden,26,2023-11-19,UEFA Euro qualification,0,home,Estonia,Sweden,Estonia,2,0,2-0,W,Stockholm,Sweden
Sweden,27,2023-11-16,UEFA Euro qualification,0,away,Azerbaijan,Azerbaijan,Sweden,3,0,0-3,L,Baku,Azerbaijan
Sweden,28,2023-10-16,UEFA Euro qualification,0,away,Belgium,Belgium,Sweden,1,1,1-1,D,Brussels,Belgium
Sweden,29,2023-10-12,Friendly,0,home,Moldova,Sweden,Moldova,3,1,3-1,W,Stockholm,Sweden
Sweden,30,2023-09-12,UEFA Euro qualification,0,home,Austria,Sweden,Austria,1,3,1-3,L,Stockholm,Sweden
Sweden,31,2023-09-09,UEFA Euro qualification,0,away,Estonia,Estonia,Sweden,0,5,5-0,W,Tallinn,Estonia
Sweden,32,2023-06-20,UEFA Euro qualification,0,away,Austria,Austria,Sweden,2,0,0-2,L,Vienna,Austria
Sweden,33,2023-06-16,Friendly,0,home,New Zealand,Sweden,New Zealand,4,1,4-1,W,Stockholm,Sweden
Sweden,34,2023-03-27,UEFA Euro qualification,0,home,Azerbaijan,Sweden,Azerbaijan,5,0,5-0,W,Stockholm,Sweden
Sweden,35,2023-03-24,UEFA Euro qualification,0,home,Belgium,Sweden,Belgium,0,3,0-3,L,Stockholm,Sweden
Sweden,36,2023-01-12,Friendly,1,neutral,Iceland,Sweden,Iceland,2,1,2-1,W,Faro-Loulé,Portugal
Sweden,37,2023-01-09,Friendly,1,neutral,Finland,Sweden,Finland,2,0,2-0,W,Faro-Loulé,Portugal
Sweden,38,2022-11-19,Friendly,0,home,Algeria,Sweden,Algeria,2,0,2-0,W,Malmö,Sweden
Sweden,39,2022-11-16,Friendly,1,neutral,Mexico,Mexico,Sweden,1,2,2-1,W,Girona,Spain
Sweden,40,2022-09-27,UEFA Nations League,0,home,Slovenia,Sweden,Slovenia,1,1,1-1,D,Stockholm,Sweden
Sweden,41,2022-09-24,UEFA Nations League,0,away,Serbia,Serbia,Sweden,4,1,1-4,L,Belgrade,Serbia
Sweden,42,2022-06-12,UEFA Nations League,0,away,Norway,Norway,Sweden,3,2,2-3,L,Oslo,Norway
Sweden,43,2022-06-09,UEFA Nations League,0,home,Serbia,Sweden,Serbia,0,1,0-1,L,Stockholm,Sweden
Sweden,44,2022-06-05,UEFA Nations League,0,home,Norway,Sweden,Norway,1,2,1-2,L,Stockholm,Sweden
Sweden,45,2022-06-02,UEFA Nations League,0,away,Slovenia,Slovenia,Sweden,0,2,2-0,W,Ljubljana,Slovenia
Sweden,46,2022-03-29,FIFA World Cup qualification,0,away,Poland,Poland,Sweden,2,0,0-2,L,Chorzów,Poland
Sweden,47,2022-03-24,FIFA World Cup qualification,0,home,Czech Republic,Sweden,Czech Republic,1,0,1-0,W,Stockholm,Sweden
Sweden,48,2021-11-14,FIFA World Cup qualification,0,away,Spain,Spain,Sweden,1,0,0-1,L,Seville,Spain
Sweden,49,2021-11-11,FIFA World Cup qualification,0,away,Georgia,Georgia,Sweden,2,0,0-2,L,Batumi,Georgia
Sweden,50,2021-10-12,FIFA World Cup qualification,0,home,Greece,Sweden,Greece,2,0,2-0,W,Stockholm,Sweden
Sweden,51,2021-10-09,FIFA World Cup qualification,0,home,Kosovo,Sweden,Kosovo,3,0,3-0,W,Stockholm,Sweden
Sweden,52,2021-09-08,FIFA World Cup qualification,0,away,Greece,Greece,Sweden,2,1,1-2,L,Athens,Greece
Sweden,53,2021-09-05,Friendly,0,home,Uzbekistan,Sweden,Uzbekistan,2,1,2-1,W,Stockholm,Sweden
Sweden,54,2021-09-02,FIFA World Cup qualification,0,home,Spain,Sweden,Spain,2,1,2-1,W,Stockholm,Sweden
Sweden,55,2021-06-29,UEFA Euro,1,neutral,Ukraine,Sweden,Ukraine,1,2,1-2,L,Glasgow,Scotland
Sweden,56,2021-06-23,UEFA Euro,1,neutral,Poland,Sweden,Poland,3,2,3-2,W,Saint Petersburg,Russia
Sweden,57,2021-06-18,UEFA Euro,1,neutral,Slovakia,Sweden,Slovakia,1,0,1-0,W,Saint Petersburg,Russia
Sweden,58,2021-06-14,UEFA Euro,0,away,Spain,Spain,Sweden,0,0,0-0,D,Seville,Spain
Sweden,59,2021-06-05,Friendly,0,home,Armenia,Sweden,Armenia,3,1,3-1,W,Stockholm,Sweden
Sweden,60,2021-05-29,Friendly,0,home,Finland,Sweden,Finland,2,0,2-0,W,Stockholm,Sweden
Switzerland,1,2026-06-06,Friendly,1,neutral,Australia,Australia,Switzerland,1,1,1-1,D,San Diego,United States
Switzerland,2,2026-05-31,Friendly,0,home,Jordan,Switzerland,Jordan,4,1,4-1,W,St. Gallen,Switzerland
Switzerland,3,2026-03-31,Friendly,0,away,Norway,Norway,Switzerland,0,0,0-0,D,Oslo,Norway
Switzerland,4,2026-03-27,Friendly,0,home,Germany,Switzerland,Germany,3,4,3-4,L,Basel,Switzerland
Switzerland,5,2025-11-18,FIFA World Cup qualification,0,away,Kosovo,Kosovo,Switzerland,1,1,1-1,D,Pristina,Kosovo
Switzerland,6,2025-11-15,FIFA World Cup qualification,0,home,Sweden,Switzerland,Sweden,4,1,4-1,W,Geneva,Switzerland
Switzerland,7,2025-10-13,FIFA World Cup qualification,0,away,Slovenia,Slovenia,Switzerland,0,0,0-0,D,Ljubljana,Slovenia
Switzerland,8,2025-10-10,FIFA World Cup qualification,0,away,Sweden,Sweden,Switzerland,0,2,2-0,W,Solna,Sweden
Switzerland,9,2025-09-08,FIFA World Cup qualification,0,home,Slovenia,Switzerland,Slovenia,3,0,3-0,W,Basel,Switzerland
Switzerland,10,2025-09-05,FIFA World Cup qualification,0,home,Kosovo,Switzerland,Kosovo,4,0,4-0,W,Basel,Switzerland
Switzerland,11,2025-06-10,Friendly,0,away,United States,United States,Switzerland,0,4,4-0,W,Nashville,United States
Switzerland,12,2025-06-07,Friendly,1,neutral,Mexico,Mexico,Switzerland,2,4,4-2,W,Salt Lake City,United States
Switzerland,13,2025-03-25,Friendly,0,home,Luxembourg,Switzerland,Luxembourg,3,1,3-1,W,St. Gallen,Switzerland
Switzerland,14,2025-03-21,Friendly,0,away,Northern Ireland,Northern Ireland,Switzerland,1,1,1-1,D,Belfast,Northern Ireland
Switzerland,15,2024-11-18,UEFA Nations League,0,away,Spain,Spain,Switzerland,3,2,2-3,L,Santa Cruz de Tenerife,Spain
Switzerland,16,2024-11-15,UEFA Nations League,0,home,Serbia,Switzerland,Serbia,1,1,1-1,D,Zürich,Switzerland
Switzerland,17,2024-10-15,UEFA Nations League,0,home,Denmark,Switzerland,Denmark,2,2,2-2,D,St. Gallen,Switzerland
Switzerland,18,2024-10-12,UEFA Nations League,0,away,Serbia,Serbia,Switzerland,2,0,0-2,L,Leskovac,Serbia
Switzerland,19,2024-09-08,UEFA Nations League,0,home,Spain,Switzerland,Spain,1,4,1-4,L,Geneva,Switzerland
Switzerland,20,2024-09-05,UEFA Nations League,0,away,Denmark,Denmark,Switzerland,2,0,0-2,L,Copenhagen,Denmark
Switzerland,21,2024-07-06,UEFA Euro,1,neutral,England,England,Switzerland,1,1,1-1,D,Düsseldorf,Germany
Switzerland,22,2024-06-29,UEFA Euro,1,neutral,Italy,Switzerland,Italy,2,0,2-0,W,Berlin,Germany
Switzerland,23,2024-06-23,UEFA Euro,0,away,Germany,Germany,Switzerland,1,1,1-1,D,Frankfurt,Germany
Switzerland,24,2024-06-19,UEFA Euro,1,neutral,Scotland,Scotland,Switzerland,1,1,1-1,D,Cologne,Germany
Switzerland,25,2024-06-15,UEFA Euro,1,neutral,Hungary,Hungary,Switzerland,1,3,3-1,W,Cologne,Germany
Switzerland,26,2024-06-08,Friendly,0,home,Austria,Switzerland,Austria,1,1,1-1,D,St. Gallen,Switzerland
Switzerland,27,2024-06-04,Friendly,0,home,Estonia,Switzerland,Estonia,4,0,4-0,W,Lucerne,Switzerland
Switzerland,28,2024-03-26,Friendly,0,away,Republic of Ireland,Republic of Ireland,Switzerland,0,1,1-0,W,Dublin,Republic of Ireland
Switzerland,29,2024-03-23,Friendly,0,away,Denmark,Denmark,Switzerland,0,0,0-0,D,Copenhagen,Denmark
Switzerland,30,2023-11-21,UEFA Euro qualification,0,away,Romania,Romania,Switzerland,1,0,0-1,L,Bucharest,Romania
Switzerland,31,2023-11-18,UEFA Euro qualification,0,home,Kosovo,Switzerland,Kosovo,1,1,1-1,D,Basel,Switzerland
Switzerland,32,2023-11-15,UEFA Euro qualification,1,neutral,Israel,Israel,Switzerland,1,1,1-1,D,Felcsút,Hungary
Switzerland,33,2023-10-15,UEFA Euro qualification,0,home,Belarus,Switzerland,Belarus,3,3,3-3,D,St. Gallen,Switzerland
Switzerland,34,2023-09-12,UEFA Euro qualification,0,home,Andorra,Switzerland,Andorra,3,0,3-0,W,Sion,Switzerland
Switzerland,35,2023-09-09,UEFA Euro qualification,0,away,Kosovo,Kosovo,Switzerland,2,2,2-2,D,Pristina,Kosovo
Switzerland,36,2023-06-19,UEFA Euro qualification,0,home,Romania,Switzerland,Romania,2,2,2-2,D,Lucerne,Switzerland
Switzerland,37,2023-06-16,UEFA Euro qualification,0,away,Andorra,Andorra,Switzerland,1,2,2-1,W,Andorra la Vella,Andorra
Switzerland,38,2023-03-28,UEFA Euro qualification,0,home,Israel,Switzerland,Israel,3,0,3-0,W,Geneva,Switzerland
Switzerland,39,2023-03-25,UEFA Euro qualification,1,neutral,Belarus,Belarus,Switzerland,0,5,5-0,W,Novi Sad,Serbia
Switzerland,40,2022-12-06,FIFA World Cup,1,neutral,Portugal,Portugal,Switzerland,6,1,1-6,L,Lusail,Qatar
Switzerland,41,2022-12-02,FIFA World Cup,1,neutral,Serbia,Serbia,Switzerland,2,3,3-2,W,Doha,Qatar
Switzerland,42,2022-11-28,FIFA World Cup,1,neutral,Brazil,Brazil,Switzerland,1,0,0-1,L,Doha,Qatar
Switzerland,43,2022-11-24,FIFA World Cup,1,neutral,Cameroon,Switzerland,Cameroon,1,0,1-0,W,Al Wakrah,Qatar
Switzerland,44,2022-11-17,Friendly,1,neutral,Ghana,Switzerland,Ghana,0,2,0-2,L,Abu Dhabi,United Arab Emirates
Switzerland,45,2022-09-27,UEFA Nations League,0,home,Czech Republic,Switzerland,Czech Republic,2,1,2-1,W,St. Gallen,Switzerland
Switzerland,46,2022-09-24,UEFA Nations League,0,away,Spain,Spain,Switzerland,1,2,2-1,W,Zaragoza,Spain
Switzerland,47,2022-06-12,UEFA Nations League,0,home,Portugal,Switzerland,Portugal,1,0,1-0,W,Geneva,Switzerland
Switzerland,48,2022-06-09,UEFA Nations League,0,home,Spain,Switzerland,Spain,0,1,0-1,L,Geneva,Switzerland
Switzerland,49,2022-06-05,UEFA Nations League,0,away,Portugal,Portugal,Switzerland,4,0,0-4,L,Lisbon,Portugal
Switzerland,50,2022-06-02,UEFA Nations League,0,away,Czech Republic,Czech Republic,Switzerland,2,1,1-2,L,Prague,Czech Republic
Switzerland,51,2022-03-29,Friendly,0,home,Kosovo,Switzerland,Kosovo,1,1,1-1,D,Zürich,Switzerland
Switzerland,52,2022-03-26,Friendly,0,away,England,England,Switzerland,2,1,1-2,L,London,England
Switzerland,53,2021-11-15,FIFA World Cup qualification,0,home,Bulgaria,Switzerland,Bulgaria,4,0,4-0,W,Lucerne,Switzerland
Switzerland,54,2021-11-12,FIFA World Cup qualification,0,away,Italy,Italy,Switzerland,1,1,1-1,D,Rome,Italy
Switzerland,55,2021-10-12,FIFA World Cup qualification,0,away,Lithuania,Lithuania,Switzerland,0,4,4-0,W,Vilnius,Lithuania
Switzerland,56,2021-10-09,FIFA World Cup qualification,0,home,Northern Ireland,Switzerland,Northern Ireland,2,0,2-0,W,Geneva,Switzerland
Switzerland,57,2021-09-08,FIFA World Cup qualification,0,away,Northern Ireland,Northern Ireland,Switzerland,0,0,0-0,D,Belfast,Northern Ireland
Switzerland,58,2021-09-05,FIFA World Cup qualification,0,home,Italy,Switzerland,Italy,0,0,0-0,D,Basel,Switzerland
Switzerland,59,2021-09-01,Friendly,0,home,Greece,Switzerland,Greece,2,1,2-1,W,Basel,Switzerland
Switzerland,60,2021-07-02,UEFA Euro,1,neutral,Spain,Switzerland,Spain,1,1,1-1,D,Saint Petersburg,Russia
Tunisia,1,2026-06-06,Friendly,0,away,Belgium,Belgium,Tunisia,5,0,0-5,L,Brussels,Belgium
Tunisia,2,2026-06-01,Friendly,0,away,Austria,Austria,Tunisia,1,0,0-1,L,Vienna,Austria
Tunisia,3,2026-03-31,Friendly,0,away,Canada,Canada,Tunisia,0,0,0-0,D,Toronto,Canada
Tunisia,4,2026-03-28,Friendly,1,neutral,Haiti,Haiti,Tunisia,0,1,1-0,W,Toronto,Canada
Tunisia,5,2026-01-03,African Cup of Nations,1,neutral,Mali,Mali,Tunisia,1,1,1-1,D,Casablanca,Morocco
Tunisia,6,2025-12-30,African Cup of Nations,1,neutral,Tanzania,Tanzania,Tunisia,1,1,1-1,D,Rabat,Morocco
Tunisia,7,2025-12-27,African Cup of Nations,1,neutral,Nigeria,Nigeria,Tunisia,3,2,2-3,L,Fez,Morocco
Tunisia,8,2025-12-23,African Cup of Nations,1,neutral,Uganda,Tunisia,Uganda,3,1,3-1,W,Rabat,Morocco
Tunisia,9,2025-12-07,Arab Cup,0,away,Qatar,Qatar,Tunisia,0,3,3-0,W,Al Khor,Qatar
Tunisia,10,2025-12-04,Arab Cup,1,neutral,Palestine,Palestine,Tunisia,2,2,2-2,D,Lusail,Qatar
Tunisia,11,2025-12-01,Arab Cup,1,neutral,Syria,Tunisia,Syria,0,1,0-1,L,Al Rayyan,Qatar
Tunisia,12,2025-11-18,Friendly,1,neutral,Brazil,Brazil,Tunisia,1,1,1-1,D,Lille,France
Tunisia,13,2025-11-14,Friendly,0,home,Jordan,Tunisia,Jordan,3,2,3-2,W,Radès,Tunisia
Tunisia,14,2025-11-12,Friendly,0,home,Mauritania,Tunisia,Mauritania,1,1,1-1,D,Radès,Tunisia
Tunisia,15,2025-10-13,FIFA World Cup qualification,0,home,Namibia,Tunisia,Namibia,3,0,3-0,W,Radès,Tunisia
Tunisia,16,2025-10-10,FIFA World Cup qualification,0,home,São Tomé and Príncipe,Tunisia,São Tomé and Príncipe,6,0,6-0,W,Radès,Tunisia
Tunisia,17,2025-09-08,FIFA World Cup qualification,0,away,Equatorial Guinea,Equatorial Guinea,Tunisia,0,1,1-0,W,Malabo,Equatorial Guinea
Tunisia,18,2025-09-04,FIFA World Cup qualification,0,home,Liberia,Tunisia,Liberia,3,0,3-0,W,Radès,Tunisia
Tunisia,19,2025-06-06,Friendly,0,away,Morocco,Morocco,Tunisia,2,0,0-2,L,Fez,Morocco
Tunisia,20,2025-06-02,Friendly,0,home,Burkina Faso,Tunisia,Burkina Faso,2,0,2-0,W,Radès,Tunisia
Tunisia,21,2025-03-24,FIFA World Cup qualification,0,home,Malawi,Tunisia,Malawi,2,0,2-0,W,Radès,Tunisia
Tunisia,22,2025-03-19,FIFA World Cup qualification,0,away,Liberia,Liberia,Tunisia,0,1,1-0,W,Monrovia,Liberia
Tunisia,23,2024-11-18,African Cup of Nations qualification,0,home,Gambia,Tunisia,Gambia,0,1,0-1,L,Tunis,Tunisia
Tunisia,24,2024-11-14,African Cup of Nations qualification,1,neutral,Madagascar,Madagascar,Tunisia,2,3,3-2,W,Pretoria,South Africa
Tunisia,25,2024-10-15,African Cup of Nations qualification,1,neutral,Comoros,Comoros,Tunisia,1,1,1-1,D,Abidjan,Ivory Coast
Tunisia,26,2024-10-11,African Cup of Nations qualification,0,home,Comoros,Tunisia,Comoros,0,1,0-1,L,Radès,Tunisia
Tunisia,27,2024-09-08,African Cup of Nations qualification,1,neutral,Gambia,Gambia,Tunisia,1,2,2-1,W,El Jadida,Morocco
Tunisia,28,2024-09-05,African Cup of Nations qualification,0,home,Madagascar,Tunisia,Madagascar,1,0,1-0,W,Radès,Tunisia
Tunisia,29,2024-06-09,FIFA World Cup qualification,1,neutral,Namibia,Namibia,Tunisia,0,0,0-0,D,Johannesburg,South Africa
Tunisia,30,2024-06-05,FIFA World Cup qualification,0,home,Equatorial Guinea,Tunisia,Equatorial Guinea,1,0,1-0,W,Radès,Tunisia
Tunisia,31,2024-03-26,FIFA Series,1,neutral,New Zealand,New Zealand,Tunisia,0,0,0-0,D,Cairo,Egypt
Tunisia,32,2024-03-23,FIFA Series,1,neutral,Croatia,Tunisia,Croatia,0,0,0-0,D,Cairo,Egypt
Tunisia,33,2024-01-24,African Cup of Nations,1,neutral,South Africa,South Africa,Tunisia,0,0,0-0,D,Korhogo,Ivory Coast
Tunisia,34,2024-01-20,African Cup of Nations,1,neutral,Mali,Tunisia,Mali,1,1,1-1,D,Korhogo,Ivory Coast
Tunisia,35,2024-01-16,African Cup of Nations,1,neutral,Namibia,Tunisia,Namibia,0,1,0-1,L,Korhogo,Ivory Coast
Tunisia,36,2024-01-10,Friendly,0,home,Cape Verde,Tunisia,Cape Verde,2,0,2-0,W,Radès,Tunisia
Tunisia,37,2024-01-06,Friendly,0,home,Mauritania,Tunisia,Mauritania,0,0,0-0,D,Radès,Tunisia
Tunisia,38,2023-11-21,FIFA World Cup qualification,0,away,Malawi,Malawi,Tunisia,0,1,1-0,W,Lilongwe,Malawi
Tunisia,39,2023-11-17,FIFA World Cup qualification,0,home,São Tomé and Príncipe,Tunisia,São Tomé and Príncipe,4,0,4-0,W,Radès,Tunisia
Tunisia,40,2023-10-13,Friendly,0,away,South Korea,South Korea,Tunisia,4,0,0-4,L,Seoul,South Korea
Tunisia,41,2023-09-12,Friendly,0,away,Egypt,Egypt,Tunisia,1,3,3-1,W,Cairo,Egypt
Tunisia,42,2023-09-07,African Cup of Nations qualification,0,home,Botswana,Tunisia,Botswana,3,0,3-0,W,Radès,Tunisia
Tunisia,43,2023-06-20,Friendly,0,away,Algeria,Algeria,Tunisia,1,1,1-1,D,Annaba,Algeria
Tunisia,44,2023-06-17,African Cup of Nations qualification,0,away,Equatorial Guinea,Equatorial Guinea,Tunisia,1,0,0-1,L,Malabo,Equatorial Guinea
Tunisia,45,2023-03-28,African Cup of Nations qualification,0,away,Libya,Libya,Tunisia,0,1,1-0,W,Benghazi,Libya
Tunisia,46,2023-03-24,African Cup of Nations qualification,0,home,Libya,Tunisia,Libya,3,0,3-0,W,Radès,Tunisia
Tunisia,47,2022-11-30,FIFA World Cup,1,neutral,France,Tunisia,France,1,0,1-0,W,Al Rayyan,Qatar
Tunisia,48,2022-11-26,FIFA World Cup,1,neutral,Australia,Tunisia,Australia,0,1,0-1,L,Al Wakrah,Qatar
Tunisia,49,2022-11-22,FIFA World Cup,1,neutral,Denmark,Denmark,Tunisia,0,0,0-0,D,Al Rayyan,Qatar
Tunisia,50,2022-11-16,Friendly,1,neutral,Iran,Iran,Tunisia,0,2,2-0,W,Doha,Qatar
Tunisia,51,2022-09-27,Friendly,1,neutral,Brazil,Brazil,Tunisia,5,1,1-5,L,Paris,France
Tunisia,52,2022-09-22,Friendly,1,neutral,Comoros,Comoros,Tunisia,0,1,1-0,W,Orléans,France
Tunisia,53,2022-06-14,Kirin Cup,0,away,Japan,Japan,Tunisia,0,3,3-0,W,Suita,Japan
Tunisia,54,2022-06-10,Kirin Cup,1,neutral,Chile,Chile,Tunisia,0,2,2-0,W,Kobe,Japan
Tunisia,55,2022-06-05,African Cup of Nations qualification,0,away,Botswana,Botswana,Tunisia,0,0,0-0,D,Francistown,Botswana
Tunisia,56,2022-06-02,African Cup of Nations qualification,0,home,Equatorial Guinea,Tunisia,Equatorial Guinea,4,0,4-0,W,Radès,Tunisia
Tunisia,57,2022-03-29,FIFA World Cup qualification,0,home,Mali,Tunisia,Mali,0,0,0-0,D,Tunis,Tunisia
Tunisia,58,2022-03-25,FIFA World Cup qualification,0,away,Mali,Mali,Tunisia,0,1,1-0,W,Bamako,Mali
Tunisia,59,2022-01-29,African Cup of Nations,1,neutral,Burkina Faso,Burkina Faso,Tunisia,1,0,0-1,L,Garoua,Cameroon
Tunisia,60,2022-01-23,African Cup of Nations,1,neutral,Nigeria,Nigeria,Tunisia,0,1,1-0,W,Garoua,Cameroon
Turkey,1,2026-06-06,Friendly,1,neutral,Venezuela,Venezuela,Turkey,1,2,2-1,W,Fort Lauderdale,United States
Turkey,2,2026-06-01,Friendly,0,home,North Macedonia,Turkey,North Macedonia,4,0,4-0,W,Istanbul,Turkey
Turkey,3,2026-03-31,FIFA World Cup qualification,0,away,Kosovo,Kosovo,Turkey,0,1,1-0,W,Pristina,Kosovo
Turkey,4,2026-03-26,FIFA World Cup qualification,0,home,Romania,Turkey,Romania,1,0,1-0,W,Istanbul,Turkey
Turkey,5,2025-11-18,FIFA World Cup qualification,0,away,Spain,Spain,Turkey,2,2,2-2,D,Seville,Spain
Turkey,6,2025-11-15,FIFA World Cup qualification,0,home,Bulgaria,Turkey,Bulgaria,2,0,2-0,W,Bursa,Turkey
Turkey,7,2025-10-14,FIFA World Cup qualification,0,home,Georgia,Turkey,Georgia,4,1,4-1,W,İzmit,Turkey
Turkey,8,2025-10-11,FIFA World Cup qualification,0,away,Bulgaria,Bulgaria,Turkey,1,6,6-1,W,Sofia,Bulgaria
Turkey,9,2025-09-07,FIFA World Cup qualification,0,home,Spain,Turkey,Spain,0,6,0-6,L,Konya,Turkey
Turkey,10,2025-09-04,FIFA World Cup qualification,0,away,Georgia,Georgia,Turkey,2,3,3-2,W,Tbilisi,Georgia
Turkey,11,2025-06-10,Friendly,1,neutral,Mexico,Mexico,Turkey,1,0,0-1,L,Chapel Hill,United States
Turkey,12,2025-06-07,Friendly,0,away,United States,United States,Turkey,1,2,2-1,W,East Hartford,United States
Turkey,13,2025-03-23,UEFA Nations League,0,away,Hungary,Hungary,Turkey,0,3,3-0,W,Budapest,Hungary
Turkey,14,2025-03-20,UEFA Nations League,0,home,Hungary,Turkey,Hungary,3,1,3-1,W,Istanbul,Turkey
Turkey,15,2024-11-19,UEFA Nations League,0,away,Montenegro,Montenegro,Turkey,3,1,1-3,L,Podgorica,Montenegro
Turkey,16,2024-11-16,UEFA Nations League,0,home,Wales,Turkey,Wales,0,0,0-0,D,Kayseri,Turkey
Turkey,17,2024-10-14,UEFA Nations League,0,away,Iceland,Iceland,Turkey,2,4,4-2,W,Reykjavík,Iceland
Turkey,18,2024-10-11,UEFA Nations League,0,home,Montenegro,Turkey,Montenegro,1,0,1-0,W,Tekkeköy,Turkey
Turkey,19,2024-09-09,UEFA Nations League,0,home,Iceland,Turkey,Iceland,3,1,3-1,W,İzmir,Turkey
Turkey,20,2024-09-06,UEFA Nations League,0,away,Wales,Wales,Turkey,0,0,0-0,D,Cardiff,Wales
Turkey,21,2024-07-06,UEFA Euro,1,neutral,Netherlands,Netherlands,Turkey,2,1,1-2,L,Berlin,Germany
Turkey,22,2024-07-02,UEFA Euro,1,neutral,Austria,Austria,Turkey,1,2,2-1,W,Leipzig,Germany
Turkey,23,2024-06-26,UEFA Euro,1,neutral,Czech Republic,Czech Republic,Turkey,1,2,2-1,W,Hamburg,Germany
Turkey,24,2024-06-22,UEFA Euro,1,neutral,Portugal,Turkey,Portugal,0,3,0-3,L,Dortmund,Germany
Turkey,25,2024-06-18,UEFA Euro,1,neutral,Georgia,Turkey,Georgia,3,1,3-1,W,Dortmund,Germany
Turkey,26,2024-06-10,Friendly,0,away,Poland,Poland,Turkey,2,1,1-2,L,Warsaw,Poland
Turkey,27,2024-06-04,Friendly,0,away,Italy,Italy,Turkey,0,0,0-0,D,Bologna,Italy
Turkey,28,2024-03-26,Friendly,0,away,Austria,Austria,Turkey,6,1,1-6,L,Vienna,Austria
Turkey,29,2024-03-22,Friendly,0,away,Hungary,Hungary,Turkey,1,0,0-1,L,Budapest,Hungary
Turkey,30,2023-11-21,UEFA Euro qualification,0,away,Wales,Wales,Turkey,1,1,1-1,D,Cardiff,Wales
Turkey,31,2023-11-18,Friendly,0,away,Germany,Germany,Turkey,2,3,3-2,W,Berlin,Germany
Turkey,32,2023-10-15,UEFA Euro qualification,0,home,Latvia,Turkey,Latvia,4,0,4-0,W,Konya,Turkey
Turkey,33,2023-10-12,UEFA Euro qualification,0,away,Croatia,Croatia,Turkey,0,1,1-0,W,Osijek,Croatia
Turkey,34,2023-09-12,Friendly,1,neutral,Japan,Japan,Turkey,4,2,2-4,L,Genk,Belgium
Turkey,35,2023-09-08,UEFA Euro qualification,0,home,Armenia,Turkey,Armenia,1,1,1-1,D,Eskişehir,Turkey
Turkey,36,2023-06-19,UEFA Euro qualification,0,home,Wales,Turkey,Wales,2,0,2-0,W,Samsun,Turkey
Turkey,37,2023-06-16,UEFA Euro qualification,0,away,Latvia,Latvia,Turkey,2,3,3-2,W,Riga,Latvia
Turkey,38,2023-03-28,UEFA Euro qualification,0,home,Croatia,Turkey,Croatia,0,2,0-2,L,Bursa,Turkey
Turkey,39,2023-03-25,UEFA Euro qualification,0,away,Armenia,Armenia,Turkey,1,2,2-1,W,Yerevan,Armenia
Turkey,40,2022-11-19,Friendly,0,home,Czech Republic,Turkey,Czech Republic,2,1,2-1,W,Gaziantep,Turkey
Turkey,41,2022-11-16,Friendly,0,home,Scotland,Turkey,Scotland,2,1,2-1,W,Diyarbakir,Turkey
Turkey,42,2022-09-25,UEFA Nations League,0,away,Faroe Islands,Faroe Islands,Turkey,2,1,1-2,L,Tórshavn,Faroe Islands
